,Year of Birth,Gender,Child's First Name
4149,2012,FEMALE,ANGEL
4150,2012,FEMALE,ANGELINA
4151,2012,FEMALE,ANIYA
4152,2012,FEMALE,ANIYAH
4153,2012,FEMALE,ARIA
4154,2012,FEMALE,ARIANA
4155,2012,FEMALE,ARIANNA
4156,2012,FEMALE,ARIEL
4157,2012,FEMALE,ARIELLE
4158,2012,FEMALE,ASHLEY
4159,2012,FEMALE,AUBREE
4160,2012,FEMALE,AUBREY
4161,2012,FEMALE,AUTUMN
4162,2012,FEMALE,AVA
4163,2012,FEMALE,AWA
4164,2012,FEMALE,AYANNA
4165,2012,FEMALE,BELLA
4166,2012,FEMALE,BINTOU
4167,2012,FEMALE,BRIANNA
4168,2012,FEMALE,BRIELLE
4169,2012,FEMALE,CAMILLE
4170,2012,FEMALE,CHELSEA
4171,2012,FEMALE,CHEYENNE
4172,2012,FEMALE,CHLOE
4173,2012,FEMALE,CHRISTINA
4174,2012,FEMALE,DANIELLE
4175,2012,FEMALE,DEBORAH
4176,2012,FEMALE,DESTINY
4177,2012,FEMALE,ELISE
4178,2012,FEMALE,ELIZABETH
4179,2012,FEMALE,EMILY
4180,2012,FEMALE,EMMA
4181,2012,FEMALE,ERIN
4182,2012,FEMALE,FAITH
4183,2012,FEMALE,FANTA
4184,2012,FEMALE,FATIMA
4185,2012,FEMALE,FATOUMATA
4186,2012,FEMALE,GABRIELLA
4187,2012,FEMALE,GABRIELLE
4188,2012,FEMALE,GENESIS
4189,2012,FEMALE,GIANNA
4190,2012,FEMALE,GRACE
4191,2012,FEMALE,HAILEY
4192,2012,FEMALE,HANNAH
4193,2012,FEMALE,HARMONY
4194,2012,FEMALE,HAWA
4195,2012,FEMALE,HEAVEN
4196,2012,FEMALE,IMANI
4197,2012,FEMALE,ISABELLA
4198,2012,FEMALE,JADA
4199,2012,FEMALE,JADE
4200,2012,FEMALE,JALIYAH
4201,2012,FEMALE,JANELLE
4202,2012,FEMALE,JANIYAH
4203,2012,FEMALE,JASMINE
4204,2012,FEMALE,JAYDA
4205,2012,FEMALE,JAYLA
4206,2012,FEMALE,JESSICA
4207,2012,FEMALE,JORDAN
4208,2012,FEMALE,JORDYN
4209,2012,FEMALE,KAITLYN
4210,2012,FEMALE,KALIYAH
4211,2012,FEMALE,KAYLA
4212,2012,FEMALE,KAYLEE
4213,2012,FEMALE,KELSEY
4214,2012,FEMALE,KENNEDY
4215,2012,FEMALE,KHLOE
4216,2012,FEMALE,KIARA
4217,2012,FEMALE,KIMORA
4218,2012,FEMALE,KYLA
4219,2012,FEMALE,KYLEE
4220,2012,FEMALE,KYLIE
4221,2012,FEMALE,LAILA
4222,2012,FEMALE,LAUREN
4223,2012,FEMALE,LAYLA
4224,2012,FEMALE,LEAH
4225,2012,FEMALE,LEILANI
4226,2012,FEMALE,LILY
4227,2012,FEMALE,LONDON
4228,2012,FEMALE,LONDYN
4229,2012,FEMALE,LYRIC
4230,2012,FEMALE,MACKENZIE
4231,2012,FEMALE,MADISON
4232,2012,FEMALE,MAKAYLA
4233,2012,FEMALE,MAKENZIE
4234,2012,FEMALE,MALIA
4235,2012,FEMALE,MALIYAH
4236,2012,FEMALE,MARIAH
4237,2012,FEMALE,MARIAM
4238,2012,FEMALE,MARIAMA
4239,2012,FEMALE,MAYA
4240,2012,FEMALE,MCKENZIE
4241,2012,FEMALE,MEGAN
4242,2012,FEMALE,MELANIE
4243,2012,FEMALE,MELODY
4244,2012,FEMALE,MIA
4245,2012,FEMALE,MICHELLE
4246,2012,FEMALE,MIKAYLA
4247,2012,FEMALE,MILAN
4248,2012,FEMALE,MIRACLE
4249,2012,FEMALE,MORGAN
4250,2012,FEMALE,MYA
4251,2012,FEMALE,NAOMI
4252,2012,FEMALE,NEVAEH
4253,2012,FEMALE,NIA
4254,2012,FEMALE,NYLA
4255,2012,FEMALE,NYLAH
4256,2012,FEMALE,OLIVIA
4257,2012,FEMALE,OUMOU
4258,2012,FEMALE,PAIGE
4259,2012,FEMALE,PARIS
4260,2012,FEMALE,PEYTON
4261,2012,FEMALE,PHOENIX
4262,2012,FEMALE,PRINCESS
4263,2012,FEMALE,RILEY
4264,2012,FEMALE,SAMANTHA
4265,2012,FEMALE,SAMARA
4266,2012,FEMALE,SAMIYAH
4267,2012,FEMALE,SANAA
4268,2012,FEMALE,SANAI
4269,2012,FEMALE,SANIYAH
4270,2012,FEMALE,SARAH
4271,2012,FEMALE,SARAI
4272,2012,FEMALE,SARIAH
4273,2012,FEMALE,SASHA
4274,2012,FEMALE,SAVANNAH
4275,2012,FEMALE,SERENITY
4276,2012,FEMALE,SHAYLA
4277,2012,FEMALE,SKYE
4278,2012,FEMALE,SKYLA
4279,2012,FEMALE,SKYLAH
4280,2012,FEMALE,SKYLAR
4281,2012,FEMALE,SOPHIA
4282,2012,FEMALE,STEPHANIE
4283,2012,FEMALE,SUMMER
4284,2012,FEMALE,SYDNEY
4285,2012,FEMALE,TALIA
4286,2012,FEMALE,TAMIA
4287,2012,FEMALE,TAYLOR
4288,2012,FEMALE,TIANA
4289,2012,FEMALE,TORI
4290,2012,FEMALE,TRINITY
4291,2012,FEMALE,VANESSA
4292,2012,FEMALE,VICTORIA
4293,2012,FEMALE,VIOLET
4294,2012,FEMALE,WYNTER
4295,2012,FEMALE,ZOE
4296,2012,FEMALE,ZOEY
4297,2012,FEMALE,ZURI
4298,2012,FEMALE,AALIYAH
4299,2012,FEMALE,ABIGAIL
4300,2012,FEMALE,ADRIANA
4301,2012,FEMALE,ADRIANNA
4302,2012,FEMALE,AILEEN
4303,2012,FEMALE,ALANA
4304,2012,FEMALE,ALANI
4305,2012,FEMALE,ALEJANDRA
4306,2012,FEMALE,ALESSANDRA
4307,2012,FEMALE,ALEXA
4308,2012,FEMALE,ALEXANDRA
4309,2012,FEMALE,ALEXIA
4310,2012,FEMALE,ALICE
4311,2012,FEMALE,ALICIA
4312,2012,FEMALE,ALINA
4313,2012,FEMALE,ALISON
4314,2012,FEMALE,ALISSON
4315,2012,FEMALE,ALIYAH
4316,2012,FEMALE,ALLISON
4317,2012,FEMALE,ALLYSON
4318,2012,FEMALE,ALONDRA
4319,2012,FEMALE,ALYSSA
4320,2012,FEMALE,AMALIA
4321,2012,FEMALE,AMANDA
4322,2012,FEMALE,AMAYA
4323,2012,FEMALE,AMBER
4324,2012,FEMALE,AMBERLY
4325,2012,FEMALE,AMELIA
4326,2012,FEMALE,AMELIE
4327,2012,FEMALE,AMY
4328,2012,FEMALE,ANA
4329,2012,FEMALE,ANAIS
4330,2012,FEMALE,ANALIA
4331,2012,FEMALE,ANDREA
4332,2012,FEMALE,ANGELA
4333,2012,FEMALE,ANGELICA
4334,2012,FEMALE,ANGELINA
4335,2012,FEMALE,ANGELIQUE
4336,2012,FEMALE,ANGIE
4337,2012,FEMALE,ANIYAH
4338,2012,FEMALE,ANNA
4339,2012,FEMALE,APRIL
4340,2012,FEMALE,ARELY
4341,2012,FEMALE,ARIA
4342,2012,FEMALE,ARIANA
4343,2012,FEMALE,ARIANNA
4344,2012,FEMALE,ARIEL
4345,2012,FEMALE,ARIELLE
4346,2012,FEMALE,ASHLEY
4347,2012,FEMALE,ATHENA
4348,2012,FEMALE,AUBREY
4349,2012,FEMALE,AURORA
4350,2012,FEMALE,AVA
4351,2012,FEMALE,AVERY
4352,2012,FEMALE,AVRIL
4353,2012,FEMALE,AYLIN
4354,2012,FEMALE,BELLA
4355,2012,FEMALE,BIANCA
4356,2012,FEMALE,BRENDA
4357,2012,FEMALE,BRIANA
4358,2012,FEMALE,BRIANNA
4359,2012,FEMALE,BRIELLE
4360,2012,FEMALE,BRITNEY
4361,2012,FEMALE,BRITTANY
4362,2012,FEMALE,BRYANNA
4363,2012,FEMALE,CAMILA
4364,2012,FEMALE,CAMILLA
4365,2012,FEMALE,CARMEN
4366,2012,FEMALE,CAROLINA
4367,2012,FEMALE,CAROLINE
4368,2012,FEMALE,CATALINA
4369,2012,FEMALE,CATHERINE
4370,2012,FEMALE,CHARLOTTE
4371,2012,FEMALE,CHELSEA
4372,2012,FEMALE,CHLOE
4373,2012,FEMALE,CHRISTINA
4374,2012,FEMALE,CINDY
4375,2012,FEMALE,CRYSTAL
4376,2012,FEMALE,CYNTHIA
4377,2012,FEMALE,DAISY
4378,2012,FEMALE,DANA
4379,2012,FEMALE,DANIELA
4380,2012,FEMALE,DANIELLA
4381,2012,FEMALE,DANNA
4382,2012,FEMALE,DAYANA
4383,2012,FEMALE,DELILAH
4384,2012,FEMALE,DENISE
4385,2012,FEMALE,DESTINY
4386,2012,FEMALE,DIANA
4387,2012,FEMALE,DULCE
4388,2012,FEMALE,EILEEN
4389,2012,FEMALE,ELENA
4390,2012,FEMALE,ELIANA
4391,2012,FEMALE,ELIANNY
4392,2012,FEMALE,ELISA
4393,2012,FEMALE,ELIZABETH
4394,2012,FEMALE,ELLA
4395,2012,FEMALE,EMELY
4396,2012,FEMALE,EMILIA
4397,2012,FEMALE,EMILY
4398,2012,FEMALE,EMMA
4399,2012,FEMALE,ERIKA
4400,2012,FEMALE,ESMERALDA
4401,2012,FEMALE,ESTHER
4402,2012,FEMALE,EVA
4403,2012,FEMALE,EVANGELINE
4404,2012,FEMALE,EVELYN
4405,2012,FEMALE,FAITH
4406,2012,FEMALE,FATIMA
4407,2012,FEMALE,FERNANDA
4408,2012,FEMALE,GABRIELA
4409,2012,FEMALE,GABRIELLA
4410,2012,FEMALE,GENESIS
4411,2012,FEMALE,GERALDINE
4412,2012,FEMALE,GIA
4413,2012,FEMALE,GIANNA
4414,2012,FEMALE,GISELLE
4415,2012,FEMALE,GRACE
4416,2012,FEMALE,GUADALUPE
4417,2012,FEMALE,HAILEY
4418,2012,FEMALE,HALEY
4419,2012,FEMALE,HANNAH
4420,2012,FEMALE,HAYLEE
4421,2012,FEMALE,HAZEL
4422,2012,FEMALE,HEAVEN
4423,2012,FEMALE,HEIDI
4424,2012,FEMALE,HEIDY
4425,2012,FEMALE,HELEN
4426,2012,FEMALE,ISABEL
4427,2012,FEMALE,ISABELA
4428,2012,FEMALE,ISABELLA
4429,2012,FEMALE,ITZEL
4430,2012,FEMALE,IVANNA
4431,2012,FEMALE,IZABELLA
4432,2012,FEMALE,JACQUELINE
4433,2012,FEMALE,JADA
4434,2012,FEMALE,JADE
4435,2012,FEMALE,JAELYN
4436,2012,FEMALE,JAMIE
4437,2012,FEMALE,JASMIN
4438,2012,FEMALE,JASMINE
4439,2012,FEMALE,JAYLA
4440,2012,FEMALE,JAYLAH
4441,2012,FEMALE,JAYLEEN
4442,2012,FEMALE,JAYLENE
4443,2012,FEMALE,JAYLIN
4444,2012,FEMALE,JAZLYN
4445,2012,FEMALE,JAZMIN
4446,2012,FEMALE,JAZMINE
4447,2012,FEMALE,JAZZLYN
4448,2012,FEMALE,JENNIFER
4449,2012,FEMALE,JESSICA
4450,2012,FEMALE,JIMENA
4451,2012,FEMALE,JOCELYN
4452,2012,FEMALE,JOHANNA
4453,2012,FEMALE,JOSELYN
4454,2012,FEMALE,JULIA
4455,2012,FEMALE,JULIANA
4456,2012,FEMALE,JULIANNA
4457,2012,FEMALE,JULIE
4458,2012,FEMALE,JULIET
4459,2012,FEMALE,JULIETTE
4460,2012,FEMALE,JULISSA
4461,2012,FEMALE,KAILEY
4462,2012,FEMALE,KAITLYN
4463,2012,FEMALE,KAMILA
4464,2012,FEMALE,KAREN
4465,2012,FEMALE,KARINA
4466,2012,FEMALE,KARLA
4467,2012,FEMALE,KASSANDRA
4468,2012,FEMALE,KATELYN
4469,2012,FEMALE,KATHERINE
4470,2012,FEMALE,KATIE
4471,2012,FEMALE,KAYLA
4472,2012,FEMALE,KAYLEE
4473,2012,FEMALE,KAYLIE
4474,2012,FEMALE,KAYLIN
4475,2012,FEMALE,KELLY
4476,2012,FEMALE,KELSEY
4477,2012,FEMALE,KEYLA
4478,2012,FEMALE,KHLOE
4479,2012,FEMALE,KIARA
4480,2012,FEMALE,KIMBERLY
4481,2012,FEMALE,KYLIE
4482,2012,FEMALE,LAILA
4483,2012,FEMALE,LAURA
4484,2012,FEMALE,LAUREN
4485,2012,FEMALE,LAYLA
4486,2012,FEMALE,LEAH
4487,2012,FEMALE,LEILA
4488,2012,FEMALE,LEILANI
4489,2012,FEMALE,LESLEY
4490,2012,FEMALE,LESLIE
4491,2012,FEMALE,LESLY
4492,2012,FEMALE,LIA
4493,2012,FEMALE,LIANA
4494,2012,FEMALE,LILIANA
4495,2012,FEMALE,LILY
4496,2012,FEMALE,LITZY
4497,2012,FEMALE,LIZ
4498,2012,FEMALE,LIZBETH
4499,2012,FEMALE,LONDON
4500,2012,FEMALE,LUCIA
4501,2012,FEMALE,LUNA
4502,2012,FEMALE,LUZ
4503,2012,FEMALE,MACKENZIE
4504,2012,FEMALE,MADELINE
4505,2012,FEMALE,MADELYN
4506,2012,FEMALE,MADISON
4507,2012,FEMALE,MAKAYLA
4508,2012,FEMALE,MARIA
4509,2012,FEMALE,MARIAH
4510,2012,FEMALE,MARIANA
4511,2012,FEMALE,MARILYN
4512,2012,FEMALE,MAYA
4513,2012,FEMALE,MCKENZIE
4514,2012,FEMALE,MEGAN
4515,2012,FEMALE,MELANIE
4516,2012,FEMALE,MELANY
4517,2012,FEMALE,MELINA
4518,2012,FEMALE,MELISSA
4519,2012,FEMALE,MELODY
4520,2012,FEMALE,MIA
4521,2012,FEMALE,MIAH
4522,2012,FEMALE,MICHELLE
4523,2012,FEMALE,MIKAELA
4524,2012,FEMALE,MIKAYLA
4525,2012,FEMALE,MILA
4526,2012,FEMALE,MILAGROS
4527,2012,FEMALE,MILEY
4528,2012,FEMALE,MIRANDA
4529,2012,FEMALE,MIRIAM
4530,2012,FEMALE,MYA
4531,2012,FEMALE,NAOMI
4532,2012,FEMALE,NATALIA
4533,2012,FEMALE,NATALIE
4534,2012,FEMALE,NATALY
4535,2012,FEMALE,NATASHA
4536,2012,FEMALE,NATHALIA
4537,2012,FEMALE,NATHALIE
4538,2012,FEMALE,NATHALY
4539,2012,FEMALE,NAYELI
4540,2012,FEMALE,NEVAEH
4541,2012,FEMALE,NICOLE
4542,2012,FEMALE,NOEMI
4543,2012,FEMALE,NYLAH
4544,2012,FEMALE,OLIVIA
4545,2012,FEMALE,PAOLA
4546,2012,FEMALE,PARIS
4547,2012,FEMALE,PAULA
4548,2012,FEMALE,PENELOPE
4549,2012,FEMALE,PERLA
4550,2012,FEMALE,PEYTON
4551,2012,FEMALE,RACHEL
4552,2012,FEMALE,REBECCA
4553,2012,FEMALE,RIHANNA
4554,2012,FEMALE,ROSA
4555,2012,FEMALE,ROSELYN
4556,2012,FEMALE,RUBY
4557,2012,FEMALE,RUTH
4558,2012,FEMALE,SABRINA
4559,2012,FEMALE,SALOME
4560,2012,FEMALE,SAMANTHA
4561,2012,FEMALE,SANDRA
4562,2012,FEMALE,SARA
4563,2012,FEMALE,SARAH
4564,2012,FEMALE,SARAI
4565,2012,FEMALE,SAVANNA
4566,2012,FEMALE,SAVANNAH
4567,2012,FEMALE,SCARLET
4568,2012,FEMALE,SCARLETT
4569,2012,FEMALE,SELENA
4570,2012,FEMALE,SERENITY
4571,2012,FEMALE,SHERLYN
4572,2012,FEMALE,SIENNA
4573,2012,FEMALE,SKYLA
4574,2012,FEMALE,SKYLAR
4575,2012,FEMALE,SOFIA
4576,2012,FEMALE,SOPHIA
4577,2012,FEMALE,SOPHIE
4578,2012,FEMALE,STACEY
4579,2012,FEMALE,STACY
4580,2012,FEMALE,STELLA
4581,2012,FEMALE,STEPHANIE
4582,2012,FEMALE,SUMMER
4583,2012,FEMALE,TATIANA
4584,2012,FEMALE,TIFFANY
4585,2012,FEMALE,VALENTINA
4586,2012,FEMALE,VALERIA
4587,2012,FEMALE,VALERIE
4588,2012,FEMALE,VANESSA
4589,2012,FEMALE,VERONICA
4590,2012,FEMALE,VICTORIA
4591,2012,FEMALE,VIOLET
4592,2012,FEMALE,VIVIANA
4593,2012,FEMALE,WENDY
4594,2012,FEMALE,XIMENA
4595,2012,FEMALE,YAMILETH
4596,2012,FEMALE,YARETZI
4597,2012,FEMALE,YESENIA
4598,2012,FEMALE,ZOE
4599,2012,FEMALE,ZOEY
4600,2012,FEMALE,ABIGAIL
4601,2012,FEMALE,ADA
4602,2012,FEMALE,ADDISON
4603,2012,FEMALE,ADELAIDE
4604,2012,FEMALE,ADELE
4605,2012,FEMALE,ADINA
4606,2012,FEMALE,ADRIANA
4607,2012,FEMALE,ADRIANNA
4608,2012,FEMALE,AHUVA
4609,2012,FEMALE,ALANA
4610,2012,FEMALE,ALESSANDRA
4611,2012,FEMALE,ALESSIA
4612,2012,FEMALE,ALEXA
4613,2012,FEMALE,ALEXANDRA
4614,2012,FEMALE,ALEXANDRIA
4615,2012,FEMALE,ALEXIS
4616,2012,FEMALE,ALICE
4617,2012,FEMALE,ALINA
4618,2012,FEMALE,ALISA
4619,2012,FEMALE,ALIZA
4620,2012,FEMALE,ALLISON
4621,2012,FEMALE,ALMA
4622,2012,FEMALE,ALYSSA
4623,2012,FEMALE,AMALIA
4624,2012,FEMALE,AMANDA
4625,2012,FEMALE,AMELIA
4626,2012,FEMALE,AMELIE
4627,2012,FEMALE,AMINA
4628,2012,FEMALE,AMIRA
4629,2012,FEMALE,AMY
4630,2012,FEMALE,ANASTASIA
4631,2012,FEMALE,ANGELINA
4632,2012,FEMALE,ANNA
4633,2012,FEMALE,ANNABEL
4634,2012,FEMALE,ANNABELLE
4635,2012,FEMALE,ANNE
4636,2012,FEMALE,ANTONIA
4637,2012,FEMALE,ARIA
4638,2012,FEMALE,ARIANA
4639,2012,FEMALE,ARIANNA
4640,2012,FEMALE,ARIEL
4641,2012,FEMALE,ARIELLA
4642,2012,FEMALE,ARIELLE
4643,2012,FEMALE,ASHLEY
4644,2012,FEMALE,ATHENA
4645,2012,FEMALE,AUBREY
4646,2012,FEMALE,AUDREY
4647,2012,FEMALE,AVA
4648,2012,FEMALE,AVERY
4649,2012,FEMALE,AVIGAIL
4650,2012,FEMALE,AVIVA
4651,2012,FEMALE,AYA
4652,2012,FEMALE,AYLA
4653,2012,FEMALE,BAILA
4654,2012,FEMALE,BATSHEVA
4655,2012,FEMALE,BEATRICE
4656,2012,FEMALE,BELLA
4657,2012,FEMALE,BIANCA
4658,2012,FEMALE,BLIMA
4659,2012,FEMALE,BLIMY
4660,2012,FEMALE,BRACHA
4661,2012,FEMALE,BREINDY
4662,2012,FEMALE,BRIANNA
4663,2012,FEMALE,BROOKE
4664,2012,FEMALE,BRUCHY
4665,2012,FEMALE,CAITLIN
4666,2012,FEMALE,CAROLINA
4667,2012,FEMALE,CAROLINE
4668,2012,FEMALE,CASSANDRA
4669,2012,FEMALE,CATHERINE
4670,2012,FEMALE,CECILIA
4671,2012,FEMALE,CELIA
4672,2012,FEMALE,CHANA
4673,2012,FEMALE,CHANIE
4674,2012,FEMALE,CHANY
4675,2012,FEMALE,CHARLOTTE
4676,2012,FEMALE,CHAVA
4677,2012,FEMALE,CHAVY
4678,2012,FEMALE,CHAYA
4679,2012,FEMALE,CHELSEA
4680,2012,FEMALE,CHLOE
4681,2012,FEMALE,CHRISTINA
4682,2012,FEMALE,CLAIRE
4683,2012,FEMALE,CLARA
4684,2012,FEMALE,COLETTE
4685,2012,FEMALE,CORA
4686,2012,FEMALE,DAHLIA
4687,2012,FEMALE,DAISY
4688,2012,FEMALE,DALIA
4689,2012,FEMALE,DANIELA
4690,2012,FEMALE,DANIELLA
4691,2012,FEMALE,DANIELLE
4692,2012,FEMALE,DAPHNE
4693,2012,FEMALE,DEVORA
4694,2012,FEMALE,DEVORAH
4695,2012,FEMALE,DIANA
4696,2012,FEMALE,DINA
4697,2012,FEMALE,DYLAN
4698,2012,FEMALE,EDEN
4699,2012,FEMALE,ELEANOR
4700,2012,FEMALE,ELENA
4701,2012,FEMALE,ELIANA
4702,2012,FEMALE,ELISE
4703,2012,FEMALE,ELISHEVA
4704,2012,FEMALE,ELIZA
4705,2012,FEMALE,ELIZABETH
4706,2012,FEMALE,ELLA
4707,2012,FEMALE,ELLE
4708,2012,FEMALE,ELLIANA
4709,2012,FEMALE,ELLIE
4710,2012,FEMALE,ELOISE
4711,2012,FEMALE,ELSA
4712,2012,FEMALE,EMERSON
4713,2012,FEMALE,EMILIA
4714,2012,FEMALE,EMILY
4715,2012,FEMALE,EMMA
4716,2012,FEMALE,ESME
4717,2012,FEMALE,ESTELLE
4718,2012,FEMALE,ESTER
4719,2012,FEMALE,ESTHER
4720,2012,FEMALE,ESTY
4721,2012,FEMALE,ETTY
4722,2012,FEMALE,EVA
4723,2012,FEMALE,EVANGELINE
4724,2012,FEMALE,EVE
4725,2012,FEMALE,EVELYN
4726,2012,FEMALE,FAIGA
4727,2012,FEMALE,FAIGY
4728,2012,FEMALE,FAITH
4729,2012,FEMALE,FATIMA
4730,2012,FEMALE,FIONA
4731,2012,FEMALE,FRADY
4732,2012,FEMALE,FRAIDY
4733,2012,FEMALE,FRANCES
4734,2012,FEMALE,FRANCESCA
4735,2012,FEMALE,FRIMET
4736,2012,FEMALE,GABRIELA
4737,2012,FEMALE,GABRIELLA
4738,2012,FEMALE,GABRIELLE
4739,2012,FEMALE,GEMMA
4740,2012,FEMALE,GENEVIEVE
4741,2012,FEMALE,GEORGIA
4742,2012,FEMALE,GIA
4743,2012,FEMALE,GIADA
4744,2012,FEMALE,GIANNA
4745,2012,FEMALE,GITTEL
4746,2012,FEMALE,GITTY
4747,2012,FEMALE,GIULIA
4748,2012,FEMALE,GIULIANA
4749,2012,FEMALE,GOLDA
4750,2012,FEMALE,GOLDY
4751,2012,FEMALE,GRACE
4752,2012,FEMALE,GRETA
4753,2012,FEMALE,HADASSAH
4754,2012,FEMALE,HADLEY
4755,2012,FEMALE,HAILEY
4756,2012,FEMALE,HANA
4757,2012,FEMALE,HANNA
4758,2012,FEMALE,HANNAH
4759,2012,FEMALE,HARPER
4760,2012,FEMALE,HAZEL
4761,2012,FEMALE,HELEN
4762,2012,FEMALE,HELENA
4763,2012,FEMALE,HENNY
4764,2012,FEMALE,HINDA
4765,2012,FEMALE,HINDY
4766,2012,FEMALE,IDY
4767,2012,FEMALE,INES
4768,2012,FEMALE,IRIS
4769,2012,FEMALE,ISABEL
4770,2012,FEMALE,ISABELLA
4771,2012,FEMALE,ISABELLE
4772,2012,FEMALE,ISLA
4773,2012,FEMALE,IVY
4774,2012,FEMALE,JACQUELINE
4775,2012,FEMALE,JADE
4776,2012,FEMALE,JANA
4777,2012,FEMALE,JANE
4778,2012,FEMALE,JASMINE
4779,2012,FEMALE,JENNA
4780,2012,FEMALE,JENNIFER
4781,2012,FEMALE,JESSICA
4782,2012,FEMALE,JOANNA
4783,2012,FEMALE,JOLIE
4784,2012,FEMALE,JORDAN
4785,2012,FEMALE,JOSEPHINE
4786,2012,FEMALE,JOYCE
4787,2012,FEMALE,JUDY
4788,2012,FEMALE,JULIA
4789,2012,FEMALE,JULIANA
4790,2012,FEMALE,JULIANNA
4791,2012,FEMALE,JULIE
4792,2012,FEMALE,JULIET
4793,2012,FEMALE,JULIETTE
4794,2012,FEMALE,JUNE
4795,2012,FEMALE,KAITLYN
4796,2012,FEMALE,KATE
4797,2012,FEMALE,KATELYN
4798,2012,FEMALE,KATHERINE
4799,2012,FEMALE,KATHRYN
4800,2012,FEMALE,KATIE
4801,2012,FEMALE,KAYA
4802,2012,FEMALE,KAYLA
4803,2012,FEMALE,KAYLEE
4804,2012,FEMALE,KEIRA
4805,2012,FEMALE,KIRA
4806,2012,FEMALE,LAILA
4807,2012,FEMALE,LANA
4808,2012,FEMALE,LARA
4809,2012,FEMALE,LAURA
4810,2012,FEMALE,LAUREN
4811,2012,FEMALE,LAYLA
4812,2012,FEMALE,LEA
4813,2012,FEMALE,LEAH
4814,2012,FEMALE,LEILA
4815,2012,FEMALE,LENA
4816,2012,FEMALE,LEORA
4817,2012,FEMALE,LIA
4818,2012,FEMALE,LIANA
4819,2012,FEMALE,LIBA
4820,2012,FEMALE,LIBBY
4821,2012,FEMALE,LILA
4822,2012,FEMALE,LILAH
4823,2012,FEMALE,LILIANA
4824,2012,FEMALE,LILLIAN
4825,2012,FEMALE,LILLY
4826,2012,FEMALE,LILY
4827,2012,FEMALE,LINA
4828,2012,FEMALE,LIV
4829,2012,FEMALE,LIVIA
4830,2012,FEMALE,LOLA
4831,2012,FEMALE,LOUISA
4832,2012,FEMALE,LUCIA
4833,2012,FEMALE,LUCY
4834,2012,FEMALE,LYLA
4835,2012,FEMALE,MACKENZIE
4836,2012,FEMALE,MADELEINE
4837,2012,FEMALE,MADELINE
4838,2012,FEMALE,MADELYN
4839,2012,FEMALE,MADISON
4840,2012,FEMALE,MAE
4841,2012,FEMALE,MAEVE
4842,2012,FEMALE,MALAK
4843,2012,FEMALE,MALKA
4844,2012,FEMALE,MALKY
4845,2012,FEMALE,MARGARET
4846,2012,FEMALE,MARGOT
4847,2012,FEMALE,MARIA
4848,2012,FEMALE,MARIAM
4849,2012,FEMALE,MARINA
4850,2012,FEMALE,MARY
4851,2012,FEMALE,MARYAM
4852,2012,FEMALE,MATILDA
4853,2012,FEMALE,MAYA
4854,2012,FEMALE,MELANIE
4855,2012,FEMALE,MELISSA
4856,2012,FEMALE,MIA
4857,2012,FEMALE,MICHAELA
4858,2012,FEMALE,MICHELLE
4859,2012,FEMALE,MIKAYLA
4860,2012,FEMALE,MILA
4861,2012,FEMALE,MINDY
4862,2012,FEMALE,MIREL
4863,2012,FEMALE,MIRI
4864,2012,FEMALE,MIRIAM
4865,2012,FEMALE,MOLLY
4866,2012,FEMALE,MORGAN
4867,2012,FEMALE,NAOMI
4868,2012,FEMALE,NATALIA
4869,2012,FEMALE,NATALIE
4870,2012,FEMALE,NECHAMA
4871,2012,FEMALE,NICOLE
4872,2012,FEMALE,NICOLETTE
4873,2012,FEMALE,NINA
4874,2012,FEMALE,NOA
4875,2012,FEMALE,NOOR
4876,2012,FEMALE,NORA
4877,2012,FEMALE,OLIVE
4878,2012,FEMALE,OLIVIA
4879,2012,FEMALE,PAIGE
4880,2012,FEMALE,PEARL
4881,2012,FEMALE,PENELOPE
4882,2012,FEMALE,PEREL
4883,2012,FEMALE,PERL
4884,2012,FEMALE,PERRY
4885,2012,FEMALE,PESSY
4886,2012,FEMALE,PEYTON
4887,2012,FEMALE,PHOEBE
4888,2012,FEMALE,PIPER
4889,2012,FEMALE,POLINA
4890,2012,FEMALE,QUINN
4891,2012,FEMALE,RACHEL
4892,2012,FEMALE,RAIZEL
4893,2012,FEMALE,RAIZY
4894,2012,FEMALE,RAQUEL
4895,2012,FEMALE,REAGAN
4896,2012,FEMALE,REBECCA
4897,2012,FEMALE,REEM
4898,2012,FEMALE,REESE
4899,2012,FEMALE,RIFKY
4900,2012,FEMALE,RILEY
4901,2012,FEMALE,RIVKA
4902,2012,FEMALE,RIVKY
4903,2012,FEMALE,ROCHEL
4904,2012,FEMALE,ROIZY
4905,2012,FEMALE,ROSA
4906,2012,FEMALE,ROSE
4907,2012,FEMALE,ROSIE
4908,2012,FEMALE,RUBY
4909,2012,FEMALE,RUCHY
4910,2012,FEMALE,RUTH
4911,2012,FEMALE,RYAN
4912,2012,FEMALE,SABRINA
4913,2012,FEMALE,SADIE
4914,2012,FEMALE,SAGE
4915,2012,FEMALE,SALMA
4916,2012,FEMALE,SAMANTHA
4917,2012,FEMALE,SARA
4918,2012,FEMALE,SARAH
4919,2012,FEMALE,SASHA
4920,2012,FEMALE,SAVANNAH
4921,2012,FEMALE,SCARLETT
4922,2012,FEMALE,SELMA
4923,2012,FEMALE,SHAINA
4924,2012,FEMALE,SHAINDY
4925,2012,FEMALE,SHIFRA
